origine_dati,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,morte,vittime,descrizione,NAME
last_letters,partigiano,"Cursot, Giuseppe",1945-03-15,15 marzo 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"I fascisti lo arrestano e lo imprigionano a Torino, dov'è processato dal Tribunale speciale, che lo condanna a morte.","Cursot, Giuseppe"
last_letters,partigiano,"De Bona, Matteo",1945-03-03,3 marzo 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Catturato dalle Brigate Nere il 15 febbraio 1945 (dopo essere riuscito ad evadere in due precedenti occasioni, a Verona e dal lager di Bolzano), Matteo De Bona viene imprigionato nelle Carceri Nuove di Torino. Processato il 2 marzo assieme al compagno Alessandro Teagno, viene condannato a morte e fucilato al poligono del Martinetto il giorno successivo da un plotone della GNR.","De Bona, Matteo"
last_letters,partigiano,"Duò, Amerigo",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato  il 17 gennaio 1945 dalle Brigate Nere mentre sta partecipando ad una riunione clandestina, Amerigo Duò viene processato il 22 gennaio dal Tribunale Co.Gu. (contro guerriglia) di Torino ed inizialmente condannato a 25 anni di reclusione. La sua difesa al proprio comandante Pietro Ferreira gli costa però una commutazione della pena. Verrà fucilato alla schiena al poligono del Martinetto da un plotone della GNR, il giorno 23 gennaio, 1945. Assieme a lui, tra gli altri, lo stesso comandante Pietro Ferreira.","Duò, Amerigo"
last_letters,partigiano,"Duò, Amerigo",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato  il 17 gennaio 1945 dalle Brigate Nere mentre sta partecipando ad una riunione clandestina, Amerigo Duò viene processato il 22 gennaio dal Tribunale Co.Gu. (contro guerriglia) di Torino ed inizialmente condannato a 25 anni di reclusione. La sua difesa al proprio comandante Pietro Ferreira gli costa però una commutazione della pena. Verrà fucilato alla schiena al poligono del Martinetto da un plotone della GNR, il giorno 23 gennaio, 1945. Assieme a lui, tra gli altri, lo stesso comandante Pietro Ferreira.","Duò, Amerigo"
last_letters,partigiano,"Duò, Amerigo",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato  il 17 gennaio 1945 dalle Brigate Nere mentre sta partecipando ad una riunione clandestina, Amerigo Duò viene processato il 22 gennaio dal Tribunale Co.Gu. (contro guerriglia) di Torino ed inizialmente condannato a 25 anni di reclusione. La sua difesa al proprio comandante Pietro Ferreira gli costa però una commutazione della pena. Verrà fucilato alla schiena al poligono del Martinetto da un plotone della GNR, il giorno 23 gennaio, 1945. Assieme a lui, tra gli altri, lo stesso comandante Pietro Ferreira.","Duò, Amerigo"
last_letters,partigiano,"Ferreira, Pietro",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato a Milano il 31 dicembre 1944 a causa di una delazione, Pietro Ferreira viene portato a Torino per essere messo a disposizione della federazione locale del PFR. Processato dal Tribunale Co.Gu. (controguerriglia) per aver fucilato 4 prigionieri tedeschi ed aver agevolato la fuga di alcuni prigionieri inglesi, viene condannato a morte il 22 gennaio 1945. La sentenza è eseguita il mattino del giorno successivo, al poligono del Martinetto.","Ferreira, Pietro"
last_letters,partigiano,"Ferreira, Pietro",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato a Milano il 31 dicembre 1944 a causa di una delazione, Pietro Ferreira viene portato a Torino per essere messo a disposizione della federazione locale del PFR. Processato dal Tribunale Co.Gu. (controguerriglia) per aver fucilato 4 prigionieri tedeschi ed aver agevolato la fuga di alcuni prigionieri inglesi, viene condannato a morte il 22 gennaio 1945. La sentenza è eseguita il mattino del giorno successivo, al poligono del Martinetto.","Ferreira, Pietro"
last_letters,partigiano,"Ferreira, Pietro",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato a Milano il 31 dicembre 1944 a causa di una delazione, Pietro Ferreira viene portato a Torino per essere messo a disposizione della federazione locale del PFR. Processato dal Tribunale Co.Gu. (controguerriglia) per aver fucilato 4 prigionieri tedeschi ed aver agevolato la fuga di alcuni prigionieri inglesi, viene condannato a morte il 22 gennaio 1945. La sentenza è eseguita il mattino del giorno successivo, al poligono del Martinetto.","Ferreira, Pietro"
last_letters,partigiano,"Ferreira, Pietro",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato a Milano il 31 dicembre 1944 a causa di una delazione, Pietro Ferreira viene portato a Torino per essere messo a disposizione della federazione locale del PFR. Processato dal Tribunale Co.Gu. (controguerriglia) per aver fucilato 4 prigionieri tedeschi ed aver agevolato la fuga di alcuni prigionieri inglesi, viene condannato a morte il 22 gennaio 1945. La sentenza è eseguita il mattino del giorno successivo, al poligono del Martinetto.","Ferreira, Pietro"
last_letters,partigiano,"Ferreira, Pietro",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato a Milano il 31 dicembre 1944 a causa di una delazione, Pietro Ferreira viene portato a Torino per essere messo a disposizione della federazione locale del PFR. Processato dal Tribunale Co.Gu. (controguerriglia) per aver fucilato 4 prigionieri tedeschi ed aver agevolato la fuga di alcuni prigionieri inglesi, viene condannato a morte il 22 gennaio 1945. La sentenza è eseguita il mattino del giorno successivo, al poligono del Martinetto.","Ferreira, Pietro"
last_letters,partigiano,"Ferreira, Pietro",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato a Milano il 31 dicembre 1944 a causa di una delazione, Pietro Ferreira viene portato a Torino per essere messo a disposizione della federazione locale del PFR. Processato dal Tribunale Co.Gu. (controguerriglia) per aver fucilato 4 prigionieri tedeschi ed aver agevolato la fuga di alcuni prigionieri inglesi, viene condannato a morte il 22 gennaio 1945. La sentenza è eseguita il mattino del giorno successivo, al poligono del Martinetto.","Ferreira, Pietro"
last_letters,partigiano,"Ferreira, Pietro",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato a Milano il 31 dicembre 1944 a causa di una delazione, Pietro Ferreira viene portato a Torino per essere messo a disposizione della federazione locale del PFR. Processato dal Tribunale Co.Gu. (controguerriglia) per aver fucilato 4 prigionieri tedeschi ed aver agevolato la fuga di alcuni prigionieri inglesi, viene condannato a morte il 22 gennaio 1945. La sentenza è eseguita il mattino del giorno successivo, al poligono del Martinetto.","Ferreira, Pietro"
last_letters,partigiano,"Ferreira, Pietro",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato a Milano il 31 dicembre 1944 a causa di una delazione, Pietro Ferreira viene portato a Torino per essere messo a disposizione della federazione locale del PFR. Processato dal Tribunale Co.Gu. (controguerriglia) per aver fucilato 4 prigionieri tedeschi ed aver agevolato la fuga di alcuni prigionieri inglesi, viene condannato a morte il 22 gennaio 1945. La sentenza è eseguita il mattino del giorno successivo, al poligono del Martinetto.","Ferreira, Pietro"
last_letters,partigiano,"Giachino, Errico",1944-04-05,5 aprile 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Rappresentante delle formazioni Matteotti all'interno del CMRP (Comando militare regionale piemontese), Errico Giachino viene arrestato assieme ai suoi compagni durante una riunione clandestina nella sacrestia della chiesa di San Giovanni, a Torino. Processato il 2 e il 3 aprile dal Tribunale speciale, viene condannato a morte. La sentenza è eseguita il giorno 5, al poligono di tiro del Martinetto.","Giachino, Errico"
last_letters,partigiano,"Giachino, Errico",1944-04-05,5 aprile 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Rappresentante delle formazioni Matteotti all'interno del CMRP (Comando militare regionale piemontese), Errico Giachino viene arrestato assieme ai suoi compagni durante una riunione clandestina nella sacrestia della chiesa di San Giovanni, a Torino. Processato il 2 e il 3 aprile dal Tribunale speciale, viene condannato a morte. La sentenza è eseguita il giorno 5, al poligono di tiro del Martinetto.","Giachino, Errico"
last_letters,partigiano,"Giambone, Eusebio",1944-04-05,5 aprile 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato il 31 marzo 1944 con gli altri membri del CMRP, mentre si trovano tutti ad una riunione clandestina nella sacrestia della chiesa di San Giovanni a Torino, Eusebio Giambone viene processato il 2 e il 3 aprile. Condannato a morte, la sentenza è eseguita il giorno 5, al Poligono di tiro del Martinetto. Con lui ci sono anche i gli altri 7 compagni del CMRP.","Giambone, Eusebio"
last_letters,partigiano,"Giambone, Eusebio",1944-04-05,5 aprile 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato il 31 marzo 1944 con gli altri membri del CMRP, mentre si trovano tutti ad una riunione clandestina nella sacrestia della chiesa di San Giovanni a Torino, Eusebio Giambone viene processato il 2 e il 3 aprile. Condannato a morte, la sentenza è eseguita il giorno 5, al Poligono di tiro del Martinetto. Con lui ci sono anche i gli altri 7 compagni del CMRP.","Giambone, Eusebio"
last_letters,partigiano,"Gindro, Alfonso",1945-02-11,11 febbraio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Dopo l'arresto del compagno GAP Nello Meneghini, il 19 gennaio 1945 l'UPI arresta anche Alfonso Gindro. In breve, tutta la formazione è in prigione. Processati dal Tribunale militare straordinario di Torino, Gindro e i suoi compagni sono condannati a morte. La sentenza viene eseguita il giorno 11 di febbraio, al poligono del Martinetto.","Gindro, Alfonso"
last_letters,partigiano,"Gindro, Alfonso",1945-02-11,11 febbraio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Dopo l'arresto del compagno GAP Nello Meneghini, il 19 gennaio 1945 l'UPI arresta anche Alfonso Gindro. In breve, tutta la formazione è in prigione. Processati dal Tribunale militare straordinario di Torino, Gindro e i suoi compagni sono condannati a morte. La sentenza viene eseguita il giorno 11 di febbraio, al poligono del Martinetto.","Gindro, Alfonso"
last_letters,partigiano,"Jori, Carlo",1944-01-24,24 gennaio 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato a Torino il 9 gennaio 1944 da agenti dell'UPI, Carlo Jori viene tradotto alla Casa Littoria ed ivi torturato e processato. Condannato a morte a causa della sua attività antifascista, viene fucilato il 24 gennaio in Via Secchi, assieme ad altri 4 partigiani. ","Jori, Carlo"
last_letters,partigiano,"Massai Landi, Francesco Lorenzo",1944-09-22,22 settembre 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Catturato dai nazifascisti, è incarcerato a Torino e processato dal Tribunale Co.gu. (contro guerriglia) il 21 settembre 1944. Condannato a morte, è fucilato il mattino successivo al poligono di tiro nazionale del Martinetto.","Massai Landi, Francesco Lorenzo"
last_letters,partigiano,"Massai Landi, Francesco Lorenzo",1944-09-22,22 settembre 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Catturato dai nazifascisti, è incarcerato a Torino e processato dal Tribunale Co.gu. (contro guerriglia) il 21 settembre 1944. Condannato a morte, è fucilato il mattino successivo al poligono di tiro nazionale del Martinetto.","Massai Landi, Francesco Lorenzo"
last_letters,partigiano,"Massai Landi, Francesco Lorenzo",1944-09-22,22 settembre 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Catturato dai nazifascisti, è incarcerato a Torino e processato dal Tribunale Co.gu. (contro guerriglia) il 21 settembre 1944. Condannato a morte, è fucilato il mattino successivo al poligono di tiro nazionale del Martinetto.","Massai Landi, Francesco Lorenzo"
last_letters,partigiano,"Massai Landi, Francesco Lorenzo",1944-09-22,22 settembre 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Catturato dai nazifascisti, è incarcerato a Torino e processato dal Tribunale Co.gu. (contro guerriglia) il 21 settembre 1944. Condannato a morte, è fucilato il mattino successivo al poligono di tiro nazionale del Martinetto.","Massai Landi, Francesco Lorenzo"
last_letters,partigiano,"Mecca Ferroglio, Giovanni",1944-10-08,8 ottobre 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato il 12 agosto 1944 dalle Brigate Nere, attende in carcere per quasi due mesi prima di essere processato. Il 7 ottobre 1944 il Tribunale speciale per la difesa dello Stato di Torino lo riconosce colpevole di appartenenza a banda armata e lo condanna a morte. Il giorno dopo è fucilato al poligono del Martinetto assieme ad altri 3 compagni.","Mecca Ferroglio, Giovanni"
last_letters,partigiano,"Mecca Ferroglio, Giovanni",1944-10-08,8 ottobre 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato il 12 agosto 1944 dalle Brigate Nere, attende in carcere per quasi due mesi prima di essere processato. Il 7 ottobre 1944 il Tribunale speciale per la difesa dello Stato di Torino lo riconosce colpevole di appartenenza a banda armata e lo condanna a morte. Il giorno dopo è fucilato al poligono del Martinetto assieme ad altri 3 compagni.","Mecca Ferroglio, Giovanni"
last_letters,partigiano,"Migliavacca, Luigi",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"L'Ufficio politico lo arresta dopo il suo rientro in Città, nel gennaio 1945. Imprigionato nelle Carceri Nuove di Torino, è condannato a morte dal Tribunale militare e fucilato al poligono di tiro nazionale del Martinetto il 23 gennaio.","Migliavacca, Luigi"
last_letters,partigiano,"Migliavacca, Luigi",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"L'Ufficio politico lo arresta dopo il suo rientro in Città, nel gennaio 1945. Imprigionato nelle Carceri Nuove di Torino, è condannato a morte dal Tribunale militare e fucilato al poligono di tiro nazionale del Martinetto il 23 gennaio.","Migliavacca, Luigi"
last_letters,partigiano,"Migliavacca, Luigi",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"L'Ufficio politico lo arresta dopo il suo rientro in Città, nel gennaio 1945. Imprigionato nelle Carceri Nuove di Torino, è condannato a morte dal Tribunale militare e fucilato al poligono di tiro nazionale del Martinetto il 23 gennaio.","Migliavacca, Luigi"
last_letters,partigiano,"Migliavacca, Luigi",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"L'Ufficio politico lo arresta dopo il suo rientro in Città, nel gennaio 1945. Imprigionato nelle Carceri Nuove di Torino, è condannato a morte dal Tribunale militare e fucilato al poligono di tiro nazionale del Martinetto il 23 gennaio.","Migliavacca, Luigi"
last_letters,partigiano,"Migliavacca, Luigi",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"L'Ufficio politico lo arresta dopo il suo rientro in Città, nel gennaio 1945. Imprigionato nelle Carceri Nuove di Torino, è condannato a morte dal Tribunale militare e fucilato al poligono di tiro nazionale del Martinetto il 23 gennaio.","Migliavacca, Luigi"
last_letters,partigiano,"Migliavacca, Luigi",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"L'Ufficio politico lo arresta dopo il suo rientro in Città, nel gennaio 1945. Imprigionato nelle Carceri Nuove di Torino, è condannato a morte dal Tribunale militare e fucilato al poligono di tiro nazionale del Martinetto il 23 gennaio.","Migliavacca, Luigi"
last_letters,partigiano,"Migliavacca, Luigi",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"L'Ufficio politico lo arresta dopo il suo rientro in Città, nel gennaio 1945. Imprigionato nelle Carceri Nuove di Torino, è condannato a morte dal Tribunale militare e fucilato al poligono di tiro nazionale del Martinetto il 23 gennaio.","Migliavacca, Luigi"
last_letters,partigiano,"Migliavacca, Luigi",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"L'Ufficio politico lo arresta dopo il suo rientro in Città, nel gennaio 1945. Imprigionato nelle Carceri Nuove di Torino, è condannato a morte dal Tribunale militare e fucilato al poligono di tiro nazionale del Martinetto il 23 gennaio.","Migliavacca, Luigi"
last_letters,partigiano,"Montano, Massimo",1944-04-05,5 aprile 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"A causa di una delazione, Massimo Montano è arrestato nella propria abitazione il 29 marzo 1944, da alcuni membri della Federazione dei Fasci repubblicani di Torino. Processato il 2 e 3 aprile con i suoi compagni del CMRP (Comando militare regionale piemontese), è condannato a morte. La sentenza viene eseguita mediante fucilazione il 5 aprile, al poligono di tiro nazionale del Martinetto.","Montano, Massimo"
last_letters,partigiano,"Montano, Massimo",1944-04-05,5 aprile 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"A causa di una delazione, Massimo Montano è arrestato nella propria abitazione il 29 marzo 1944, da alcuni membri della Federazione dei Fasci repubblicani di Torino. Processato il 2 e 3 aprile con i suoi compagni del CMRP (Comando militare regionale piemontese), è condannato a morte. La sentenza viene eseguita mediante fucilazione il 5 aprile, al poligono di tiro nazionale del Martinetto.","Montano, Massimo"
last_letters,partigiano,"Perotti, Giuseppe Paolo",1944-04-05,5 aprile 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Arrestato il 31 marzo 1944 durante una riunione del Comitato Militare Regionale Piemontese (CMRP, di cui è membro). Il 2 e il 3 aprile è processato dal Tribunale speciale per la difesa dello Stato di Torino e condannato a morte. La sentenza viene eseguita il 5 aprile al poligono di tiro del Martinetto. Con lui vi sono altri 7 partigiani.","Perotti, Giuseppe Paolo"
last_letters,partigiano,"Pizzorno, Carlo",1944-09-22,22 settembre 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Tradito da un delatore, Carlo Pizzorno è arrestato dai fascisti il 18 agosto 1944, alla vigilia di una grande operazione di sabotaggio all';aeroporto di Venaria Reala (TO). Processato dal Tribunale Co.Gu. (contro guerriglia) di Torino oltre un mese più tardi (21 settembre), viene condannato a morte. La sentenza è eseguita al Poligono del Martinetto il giorno 22 settembre. Con lui, ci sono altri 6 prigionieri.","Pizzorno, Carlo"
last_letters,partigiano,"Savergnini, Luigi",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Tradito da una delazione, Luigi Severgnini è arrestato dalla polizia fascista assieme alla moglie, il 10 gennaio 1945, a Torino. Il Tribunale Co.Gu. (contro guerriglia) lo condanna il giorno 14 dello stesso mese, per appartenenza a formazioni partigiane ed aiuto a prigionieri alleati. La sentenza viene eseguita da un plotone della GNR il 23 gennaio 1945, al Poligono del Martinetto (Torino). Con Severgnini ci sono altri 10 partigiani.","Savergnini, Luigi"
last_letters,partigiano,"Savergnini, Luigi",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Tradito da una delazione, Luigi Severgnini è arrestato dalla polizia fascista assieme alla moglie, il 10 gennaio 1945, a Torino. Il Tribunale Co.Gu. (contro guerriglia) lo condanna il giorno 14 dello stesso mese, per appartenenza a formazioni partigiane ed aiuto a prigionieri alleati. La sentenza viene eseguita da un plotone della GNR il 23 gennaio 1945, al Poligono del Martinetto (Torino). Con Severgnini ci sono altri 10 partigiani.","Savergnini, Luigi"
last_letters,partigiano,"Savergnini, Luigi",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Tradito da una delazione, Luigi Severgnini è arrestato dalla polizia fascista assieme alla moglie, il 10 gennaio 1945, a Torino. Il Tribunale Co.Gu. (contro guerriglia) lo condanna il giorno 14 dello stesso mese, per appartenenza a formazioni partigiane ed aiuto a prigionieri alleati. La sentenza viene eseguita da un plotone della GNR il 23 gennaio 1945, al Poligono del Martinetto (Torino). Con Severgnini ci sono altri 10 partigiani.","Savergnini, Luigi"
last_letters,partigiano,"Savergnini, Luigi",1945-01-23,23 gennaio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Tradito da una delazione, Luigi Severgnini è arrestato dalla polizia fascista assieme alla moglie, il 10 gennaio 1945, a Torino. Il Tribunale Co.Gu. (contro guerriglia) lo condanna il giorno 14 dello stesso mese, per appartenenza a formazioni partigiane ed aiuto a prigionieri alleati. La sentenza viene eseguita da un plotone della GNR il 23 gennaio 1945, al Poligono del Martinetto (Torino). Con Severgnini ci sono altri 10 partigiani.","Savergnini, Luigi"
last_letters,nn,"Simonetti, Donato",1945-03-15,15 marzo 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Catturato dalla GNR, è incarcerato a Torino e condannato a morte dal Tribunale speciale. Presenta domanda di grazia, ma viene respinta. Il 15 marzo, dopo la confessione e la comunione, viene trasportato in autocarro al poligono del Martinetto per essere fucilato.","Simonetti, Donato"
last_letters,partigiano,"Valobra, Ferruccio",1944-09-22,22 settembre 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Tradito da una delazione, è catturato da elementi della GNR l'8 settembre 1944, mentre si trova a Carmagnola (To). Incarcerato, interrogato e torturato, il 21 settembre è processato dal Tribunale Co.Gu. di Torino e condannato a morte. ","Valobra, Ferruccio"
last_letters,partigiano,"Valobra, Ferruccio",1944-09-22,22 settembre 1944,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Tradito da una delazione, è catturato da elementi della GNR l'8 settembre 1944, mentre si trova a Carmagnola (To). Incarcerato, interrogato e torturato, il 21 settembre è processato dal Tribunale Co.Gu. di Torino e condannato a morte. ","Valobra, Ferruccio"
last_letters,partigiano,"Viale, Lorenzo",1945-02-11,11 febbraio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Abbandona la montagna il giorno 8 dicembre 1944, per recarsi a Torino nel tentativo di salvare alcuni compagni. In Città è arrestato dalle Brigate Nere, informate da un delatore. Dopo due mesi (8 febbraio 1945) è processato dal Tribunale Co.Gu. e condannato a morte. La sentenza viene eseguita il giorno 11, al poligono del Martinetto.","Viale, Lorenzo"
last_letters,partigiano,"Viale, Lorenzo",1945-02-11,11 febbraio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Abbandona la montagna il giorno 8 dicembre 1944, per recarsi a Torino nel tentativo di salvare alcuni compagni. In Città è arrestato dalle Brigate Nere, informate da un delatore. Dopo due mesi (8 febbraio 1945) è processato dal Tribunale Co.Gu. e condannato a morte. La sentenza viene eseguita il giorno 11, al poligono del Martinetto.","Viale, Lorenzo"
last_letters,partigiano,"Viale, Lorenzo",1945-02-11,11 febbraio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Abbandona la montagna il giorno 8 dicembre 1944, per recarsi a Torino nel tentativo di salvare alcuni compagni. In Città è arrestato dalle Brigate Nere, informate da un delatore. Dopo due mesi (8 febbraio 1945) è processato dal Tribunale Co.Gu. e condannato a morte. La sentenza viene eseguita il giorno 11, al poligono del Martinetto.","Viale, Lorenzo"
last_letters,partigiano,"Viale, Lorenzo",1945-02-11,11 febbraio 1945,Poligono di tiro del Martinetto,45.109391,7.690549,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Abbandona la montagna il giorno 8 dicembre 1944, per recarsi a Torino nel tentativo di salvare alcuni compagni. In Città è arrestato dalle Brigate Nere, informate da un delatore. Dopo due mesi (8 febbraio 1945) è processato dal Tribunale Co.Gu. e condannato a morte. La sentenza viene eseguita il giorno 11, al poligono del Martinetto.","Viale, Lorenzo"
last_letters,partigiano,"Tuscano, Bruno",1945-01-24,24 gennaio 1945,San Maurizio Canavese,45.211316,7.638966,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Il 23 gennaio 1943 è catturato con il suo reparto in una rastrellamento effettuato dai paracadutisti del battaglione Nembo (della RSI). Condotto alla Casa littoria di San Maurizio Canavese, è interrogato e torturato. Riuscito a scagionare i suoi uomini, che così hanno salva la vita, Verrà fucilato il giorno successivo.","Tuscano, Bruno"
last_letters,partigiano,"Tuscano, Bruno",1945-01-24,24 gennaio 1945,San Maurizio Canavese,45.211316,7.638966,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Il 23 gennaio 1943 è catturato con il suo reparto in una rastrellamento effettuato dai paracadutisti del battaglione Nembo (della RSI). Condotto alla Casa littoria di San Maurizio Canavese, è interrogato e torturato. Riuscito a scagionare i suoi uomini, che così hanno salva la vita, Verrà fucilato il giorno successivo.","Tuscano, Bruno"
last_letters,partigiano,"Caligaris, Angelico",1944-04-02,2 aprile 1944,"Via Morghen, 34",45.079822,7.657975,Torino,Piemonte,Italia,fascisti,fucilazione,1,"Catturato il 19 marzo 1944 a Torino, viene immediatamente tradotto nella caserma di via Asti per essere interrogato e torturato. Trasferito nelle carceri cittadine, il 2 aprile successivo viene fucilato al numero civico 34 di via Morghen insieme ad altri 4 detenuti, per rappresaglia all’uccisione del giornalista Ather Capelli.","Caligaris, Angelico"
last_letters,partigiano,"Brusa Romagnoli, Mario",1945-03-30,30 marzo 1945,Piazza di Livorno Ferraris,45.282504,8.076369,Vercelli,Piemonte,Italia,fascisti,fucilazione,1,"Il 29 marzo 1945, Mario Brusa Romagnoli è ferito in un azione nella zona di Bianzé e catturato da alcuni militi del RAU (Reparto Arditi Ufficiali) assieme ai tre compagni che tentavano di portarlo in salvo. Il giorno successivo i 4 vengono fucilati nella piazza di Livorno Ferraris, in provincia di Vercelli.","Brusa Romagnoli, Mario"
